seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS
chr1	131797379	131797927	549	*	Promoter (<=1kb)	1	131797381	131821461	24081	1	212933	ENSMUST00000112393.8	0
chr1	131827269	131827504	236	*	Promoter (<=1kb)	1	131827493	131830276	2784	1	98396	ENSMUST00000132585.1	0
chr1	131867723	131868212	490	*	Promoter (<=1kb)	1	131867653	131870979	3327	1	226422	ENSMUST00000187084.1	70
chr1	131962506	131962817	312	*	Promoter (<=1kb)	1	131962954	132014486	51533	1	212980	ENSMUST00000191034.1	-137
chr1	131962947	131963937	991	*	Promoter (<=1kb)	1	131962954	132014486	51533	1	212980	ENSMUST00000191034.1	0
chr1	132067623	132067892	270	*	Promoter (<=1kb)	1	132026808	132067826	41019	2	213006	ENSMUST00000160656.7	0
chr1	132138796	132139762	967	*	Promoter (<=1kb)	1	132112237	132139684	27448	2	18557	ENSMUST00000027697.11	0
chr1	132212280	132212587	308	*	Intron (ENSMUST00000188169.6/213409, intron 1 of 4)	1	132226314	132257189	30876	1	213409	ENSMUST00000185436.6	-13727
chr1	132298499	132299201	703	*	Promoter (<=1kb)	1	132298626	132307357	8732	1	213417	ENSMUST00000046071.4	0
chr1	132316003	132316940	938	*	Promoter (<=1kb)	1	132316126	132333293	17168	1	74137	ENSMUST00000072177.13	0
chr1	132392412	132392524	113	*	Promoter (1-2kb)	1	132356315	132391281	34967	2	68875	ENSMUST00000045473.15	-1131
chr1	133045588	133047018	1431	*	Promoter (<=1kb)	1	133045667	133067229	21563	1	240752	ENSMUST00000153707.7	0
chr1	133163979	133164292	314	*	Promoter (<=1kb)	1	133164210	133272280	108071	1	240753	ENSMUST00000212252.1	0
chr1	133363460	133364538	1079	*	Promoter (<=1kb)	1	133363572	133380336	16765	1	214253	ENSMUST00000135222.8	0
chr1	133418087	133418441	355	*	Intron (ENSMUST00000153799.7/20668, intron 1 of 13)	1	133382303	133424377	42075	2	20668	ENSMUST00000153799.7	5936
chr1	133422871	133424398	1528	*	Promoter (<=1kb)	1	133382303	133424377	42075	2	20668	ENSMUST00000153799.7	0
chr1	133854656	133855182	527	*	Distal Intergenic	1	133897199	133901327	4129	2	269120	ENSMUST00000124245.2	46145
chr1	133908221	133908514	294	*	Promoter (<=1kb)	1	133897200	133907999	10800	2	269120	ENSMUST00000153617.8	-222
chr1	133908620	133909043	424	*	Promoter (<=1kb)	1	133897200	133907999	10800	2	269120	ENSMUST00000153617.8	-621
chr1	134060105	134060687	583	*	Distal Intergenic	1	134075170	134079120	3951	2	12227	ENSMUST00000020692.6	18433
chr1	134060747	134061902	1156	*	Distal Intergenic	1	134075170	134079120	3951	2	12227	ENSMUST00000020692.6	17218
chr1	134063041	134063187	147	*	Distal Intergenic	1	134075170	134079120	3951	2	12227	ENSMUST00000020692.6	15933
chr1	134234973	134235349	377	*	Promoter (<=1kb)	1	134203397	134235364	31968	2	11539	ENSMUST00000187631.1	15
chr1	134299171	134299351	181	*	Exon (ENSMUST00000168515.7/68507, exon 27 of 29)	1	134296789	134304808	8020	2	68507	ENSMUST00000189862.6	5457
chr1	134344274	134344758	485	*	Distal Intergenic	1	134347910	134350305	2396	2	57439	ENSMUST00000189572.1	5547
chr1	134513164	134513979	816	*	Distal Intergenic	1	134494648	134508774	14127	1	98710	ENSMUST00000047978.8	18516
chr1	134555894	134556391	498	*	Distal Intergenic	1	134560171	134635285	75115	1	75605	ENSMUST00000047714.13	-3780
chr1	134559822	134560543	722	*	Promoter (<=1kb)	1	134560171	134635285	75115	1	75605	ENSMUST00000047714.13	0
chr1	134646314	134646642	329	*	Promoter (<=1kb)	1	134646677	134741829	95153	1	20980	ENSMUST00000187725.6	-35
chr1	135147244	135147808	565	*	Promoter (<=1kb)	1	135147669	135156269	8601	1	68724	ENSMUST00000125774.1	0
chr1	135282645	135282898	254	*	Promoter (1-2kb)	1	135262712	135284084	21373	2	215615	ENSMUST00000074357.7	1186
chr1	135282944	135284387	1444	*	Promoter (<=1kb)	1	135262712	135284084	21373	2	215615	ENSMUST00000074357.7	0
chr1	135374750	135375057	308	*	Promoter (<=1kb)	1	135373888	135375077	1190	2	77552	ENSMUST00000159181.1	20
chr1	135509571	135509870	300	*	Promoter (<=1kb)	1	135457782	135510384	52603	2	215690	ENSMUST00000189362.6	514
chr1	135510088	135510429	342	*	Promoter (<=1kb)	1	135457782	135510384	52603	2	215690	ENSMUST00000189362.6	0
chr1	135510522	135510855	334	*	Promoter (<=1kb)	1	135458680	135510451	51772	2	215690	ENSMUST00000190130.1	-71
chr1	135687256	135687493	238	*	Promoter (<=1kb)	1	135438848	135688105	249258	2	215690	ENSMUST00000190298.7	612
chr1	135687623	135688209	587	*	Promoter (<=1kb)	1	135438848	135688105	249258	2	215690	ENSMUST00000190298.7	0
chr1	135688333	135688558	226	*	Promoter (<=1kb)	1	135438848	135688105	249258	2	215690	ENSMUST00000190298.7	-228
chr1	135699384	135699605	222	*	Distal Intergenic	1	135438848	135688105	249258	2	215690	ENSMUST00000190298.7	-11279
chr1	135942743	135942885	143	*	Distal Intergenic	1	135953578	135963140	9563	2	226438	ENSMUST00000140703.7	20255
chr1	136007231	136007839	609	*	Promoter (<=1kb)	1	136008150	136034267	26118	1	66241	ENSMUST00000165125.7	-311
chr1	136130851	136131295	445	*	Promoter (<=1kb)	1	136126178	136131183	5006	2	329253	ENSMUST00000134998.7	0
chr1	136131348	136132324	977	*	Promoter (<=1kb)	1	136131389	136177998	46610	1	16565	ENSMUST00000075164.10	0
chr1	136233895	136234768	874	*	Promoter (<=1kb)	1	136213531	136234264	20734	2	67313	ENSMUST00000120339.7	0
chr1	136260126	136260783	658	*	Promoter (<=1kb)	1	136259797	136260873	1077	2	383563	ENSMUST00000086395.6	90
chr1	136394619	136395226	608	*	Distal Intergenic	1	136415271	136417792	2522	1	67997	ENSMUST00000129218.6	-20045
chr1	136946991	136949470	2480	*	Promoter (<=1kb)	1	136940985	136949173	8189	2	26424	ENSMUST00000195428.1	0
chr1	136952960	136953205	246	*	Promoter (<=1kb)	1	136845463	136953630	108168	2	26424	ENSMUST00000192929.5	425
chr1	136958167	136958448	282	*	Promoter (1-2kb)	1	136845314	136960380	115067	2	26424	ENSMUST00000192357.5	1932
chr1	136959160	136959508	349	*	Promoter (<=1kb)	1	136845314	136960380	115067	2	26424	ENSMUST00000192357.5	872
chr1	138831367	138831592	226	*	Exon (ENSMUST00000046870.12/16876, exon 7 of 7)	1	138830944	138842429	11486	2	16876	ENSMUST00000112026.3	10837
chr1	138963022	138963601	580	*	Promoter (<=1kb)	1	138963435	139063718	100284	1	329260	ENSMUST00000200533.4	0
chr1	143776169	143777024	856	*	Promoter (<=1kb)	1	143750790	143777068	26279	2	20822	ENSMUST00000159879.1	44
chr1	144003286	144003687	402	*	Promoter (<=1kb)	1	144001883	144004032	2150	2	19735	ENSMUST00000153527.2	345
chr1	144003861	144004249	389	*	Promoter (<=1kb)	1	143999338	144004161	4824	2	19735	ENSMUST00000127206.7	0
chr1	144004315	144004882	568	*	Promoter (<=1kb)	1	143999338	144004161	4824	2	19735	ENSMUST00000127206.7	-154
chr1	150991859	150992530	672	*	Promoter (<=1kb)	1	150562524	150993051	430528	2	545370	ENSMUST00000074783.11	521
chr1	150993040	150993522	483	*	Promoter (<=1kb)	1	150562524	150993051	430528	2	545370	ENSMUST00000074783.11	0
chr1	151571355	151571921	567	*	Promoter (<=1kb)	1	151571373	151721939	150567	1	63913	ENSMUST00000148810.7	0
chr1	152089645	152091022	1378	*	Promoter (<=1kb)	1	151852403	152089970	237568	2	69399	ENSMUST00000187603.6	0
chr1	152399758	152400876	1119	*	Promoter (<=1kb)	1	152399830	152509818	109989	1	269132	ENSMUST00000127586.7	0
chr1	152400958	152401248	291	*	Promoter (1-2kb)	1	152399830	152510695	110866	1	269132	ENSMUST00000044311.8	1128
chr1	152401314	152401472	159	*	Promoter (1-2kb)	1	152399830	152510695	110866	1	269132	ENSMUST00000044311.8	1484
chr1	152624526	152625446	921	*	Promoter (<=1kb)	1	152516951	152625217	108267	2	19731	ENSMUST00000027760.13	0
chr1	152765674	152766911	1238	*	Promoter (<=1kb)	1	152516760	152766305	249546	2	19731	ENSMUST00000111859.7	0
chr1	153331209	153332974	1766	*	Promoter (<=1kb)	1	153218922	153332786	113865	2	226519	ENSMUST00000027752.14	0
chr1	153333100	153333623	524	*	Promoter (<=1kb)	1	153218922	153332786	113865	2	226519	ENSMUST00000027752.14	-314
chr1	153424920	153425764	845	*	Promoter (<=1kb)	1	153425162	153452574	27413	1	71836	ENSMUST00000042373.11	0
chr1	153549448	153549847	400	*	Promoter (<=1kb)	1	153503015	153550045	47031	2	74091	ENSMUST00000041874.8	198
chr1	155082909	155084111	1203	*	Promoter (<=1kb)	1	155063447	155083266	19820	2	671336	ENSMUST00000181160.2	0
chr1	155158820	155159764	945	*	Promoter (<=1kb)	1	155158799	155177959	19161	1	58244	ENSMUST00000191769.1	21
chr1	155244321	155244731	411	*	Promoter (<=1kb)	1	155212471	155244444	31974	2	207792	ENSMUST00000186156.6	0
chr1	156303142	156303638	497	*	Promoter (<=1kb)	1	156255298	156303348	48051	2	214575	ENSMUST00000167528.8	0
chr1	156473797	156474649	853	*	Promoter (<=1kb)	1	156424525	156474331	49807	2	20652	ENSMUST00000189661.6	0
chr1	156673211	156675064	1854	*	Promoter (<=1kb)	1	156653617	156674325	20709	2	30935	ENSMUST00000156861.7	0
chr1	156937520	156937812	293	*	Promoter (<=1kb)	1	156900598	156938781	38184	2	78255	ENSMUST00000189648.1	969
chr1	156938101	156940444	2344	*	Promoter (<=1kb)	1	156804166	156939602	135437	2	78255	ENSMUST00000172057.7	0
chr1	157411117	157412937	1821	*	Promoter (<=1kb)	1	157135182	157412595	277414	2	226525	ENSMUST00000078308.12	0
chr1	161142712	161142877	166	*	Promoter (<=1kb)	1	161142712	161170498	27787	1	73844	ENSMUST00000111608.7	0
chr1	161170544	161171025	482	*	Downstream (<=300bp)	1	161156843	161159314	2472	2	100502590	ENSMUST00000178511.2	-11230
chr1	161734903	161735048	146	*	Distal Intergenic	1	161780689	161788495	7807	2	14103	ENSMUST00000000834.3	53447
chr1	162477279	162478061	783	*	Promoter (<=1kb)	1	161987302	162478034	490733	2	103967	ENSMUST00000086074.11	0
chr1	162571058	162571385	328	*	Promoter (<=1kb)	1	162571226	162595365	24140	1	53330	ENSMUST00000155003.1	0
chr1	162665701	162666019	319	*	Distal Intergenic	1	162647203	162658219	11017	2	100038657	ENSMUST00000169439.2	-7482
chr1	164456752	164459163	2412	*	Promoter (<=1kb)	1	164437109	164458355	21247	2	11931	ENSMUST00000027863.12	0
chr1	164898999	164899183	185	*	Intron (ENSMUST00000194322.1/433374, intron 2 of 3)	1	164863358	164936775	73418	1	433374	ENSMUST00000194322.1	35641
chr1	165281661	165282347	687	*	Distal Intergenic	1	165295789	165321797	26009	1	240888	ENSMUST00000178700.7	-13442
chr1	165633523	165634690	1168	*	Promoter (<=1kb)	1	165592240	165634521	42282	2	68481	ENSMUST00000068705.12	0
chr1	165642969	165643263	295	*	Distal Intergenic	1	165593654	165634538	40885	2	68481	ENSMUST00000193023.1	-8431
chr1	165707650	165708418	769	*	Promoter (<=1kb)	1	165646516	165708086	61571	2	226594	ENSMUST00000097474.8	0
chr1	165840817	165841262	446	*	Intron (ENSMUST00000161971.7/12503, intron 1 of 7)	1	165858216	165861555	3340	1	12503	ENSMUST00000159070.2	-16954
chr1	165844490	165844681	192	*	Exon (ENSMUST00000192693.1/ENSMUST00000192693.1, exon 1 of 1)	1	165858216	165861555	3340	1	12503	ENSMUST00000159070.2	-13535
chr1	165844764	165845694	931	*	Exon (ENSMUST00000191634.1/ENSMUST00000191634.1, exon 1 of 1)	1	165858216	165861555	3340	1	12503	ENSMUST00000159070.2	-12522
chr1	166409146	166409618	473	*	Promoter (<=1kb)	1	166392228	166409391	17164	2	71592	ENSMUST00000131487.7	0
chr1	166409750	166410104	355	*	Promoter (<=1kb)	1	166384622	166409782	25161	2	71592	ENSMUST00000135673.7	0
chr1	167000754	167001518	765	*	Promoter (<=1kb)	1	167001417	167091302	89886	1	226610	ENSMUST00000165874.7	0
chr1	167001580	167001771	192	*	Promoter (<=1kb)	1	167001580	167088724	87145	1	226610	ENSMUST00000122929.1	0
chr1	167285235	167285683	449	*	Promoter (<=1kb)	1	167222883	167285320	62438	2	80914	ENSMUST00000053686.8	0
chr1	167289163	167289490	328	*	Promoter (<=1kb)	1	167290125	167290225	101	1	102465177	ENSMUST00000184939.1	-635
chr1	167395053	167395167	115	*	Promoter (1-2kb)	1	167371966	167393841	21876	2	66447	ENSMUST00000028005.2	-1212
chr1	168430804	168431682	879	*	Promoter (<=1kb)	1	168158732	168431504	272773	2	18514	ENSMUST00000064438.10	0
chr1	168432014	168432189	176	*	Promoter (<=1kb)	1	168183573	168432169	248597	2	18514	ENSMUST00000072863.5	0
chr1	170587875	170590410	2536	*	Promoter (<=1kb)	1	170317459	170589861	272403	2	70729	ENSMUST00000160456.7	0
chr1	170590623	170590767	145	*	Promoter (<=1kb)	1	170317459	170589861	272403	2	70729	ENSMUST00000160456.7	-762
chr1	170644317	170644727	411	*	Promoter (<=1kb)	1	170644532	170682789	38258	1	320078	ENSMUST00000046792.8	0
chr1	170885210	170885641	432	*	Promoter (<=1kb)	1	170873498	170885457	11960	2	80915	ENSMUST00000170420.7	0
chr1	170998298	170998567	270	*	Distal Intergenic	1	171018920	171029761	10842	1	246256	ENSMUST00000078825.4	-20353
chr1	171032681	171032908	228	*	Distal Intergenic	1	171018920	171029761	10842	1	246256	ENSMUST00000078825.4	13761
chr1	171033225	171033900	676	*	Distal Intergenic	1	171018920	171029761	10842	1	246256	ENSMUST00000078825.4	14305
chr1	171034879	171035083	205	*	Distal Intergenic	1	171018920	171029761	10842	1	246256	ENSMUST00000078825.4	15959
chr1	171036568	171036863	296	*	Distal Intergenic	1	171018920	171029761	10842	1	246256	ENSMUST00000078825.4	17648
chr1	171064465	171064728	264	*	Promoter (<=1kb)	1	171064591	171064652	62	2	102466998	ENSMUST00000184460.1	0
chr1	171085774	171086044	271	*	Distal Intergenic	1	171057828	171064935	7108	2	14131	ENSMUST00000164179.1	-20839
chr1	171159536	171159696	161	*	Promoter (<=1kb)	1	171159594	171160230	637	1	17528	ENSMUST00000149352.1	0
chr1	171195886	171196199	314	*	Promoter (<=1kb)	1	171173262	171196268	23007	2	66425	ENSMUST00000111332.1	69
chr1	171258809	171259036	228	*	Exon (ENSMUST00000111315.8/240913, exon 9 of 9)	1	171252116	171260637	8522	1	240913	ENSMUST00000111314.1	6693
chr1	171295470	171295595	126	*	Promoter (<=1kb)	1	171288563	171295024	6462	2	66155	ENSMUST00000080001.8	-446
chr1	171437403	171438789	1387	*	Promoter (<=1kb)	1	171437535	171464603	27069	1	16456	ENSMUST00000043839.4	0
chr1	172026422	172026657	236	*	Promoter (<=1kb)	1	172009850	172026711	16862	2	93840	ENSMUST00000153662.7	54
chr1	172026699	172027254	556	*	Promoter (<=1kb)	1	172009850	172026711	16862	2	93840	ENSMUST00000153662.7	0
chr1	172027394	172027665	272	*	Promoter (<=1kb)	1	172004429	172027295	22867	2	93840	ENSMUST00000111264.7	-99
chr1	172206090	172206754	665	*	Promoter (<=1kb)	1	172199161	172206697	7537	2	18611	ENSMUST00000155109.1	0
chr1	172326330	172326553	224	*	Promoter (1-2kb)	1	172325305	172328108	2804	2	16524	ENSMUST00000194860.1	1555
chr1	172340758	172341548	791	*	Promoter (<=1kb)	1	172341210	172374085	32876	1	16513	ENSMUST00000056136.3	0
chr1	172481730	172482068	339	*	Promoter (<=1kb)	1	172481788	172489593	7806	1	93842	ENSMUST00000127052.7	0
chr1	172499957	172501594	1638	*	Promoter (<=1kb)	1	172500047	172505934	5888	1	21346	ENSMUST00000138296.7	0
chr1	172513094	172513231	138	*	Distal Intergenic	1	172521044	172545870	24827	1	71870	ENSMUST00000085894.11	-7813
chr1	172562932	172563360	429	*	3' UTR	1	172559906	172563716	3811	1	240916	ENSMUST00000177086.1	3026
chr1	173345723	173345927	205	*	Exon (ENSMUST00000111220.7/94332, exon 3 of 9)	1	173336839	173341926	5088	2	94332	ENSMUST00000136540.1	-3797
chr1	174501741	174502262	522	*	Promoter (<=1kb)	1	174501825	174822729	320905	1	54418	ENSMUST00000030039.12	0
chr1	174921581	174921783	203	*	Promoter (<=1kb)	1	174833785	174921819	88035	2	23893	ENSMUST00000055294.3	36
chr1	175492089	175492784	696	*	Promoter (<=1kb)	1	175059087	175492500	433414	2	24012	ENSMUST00000194555.5	0
chr1	176834933	176835932	1000	*	Exon (ENSMUST00000194617.1/ENSMUST00000194617.1, exon 1 of 1)	1	176814660	177020437	205778	1	76816	ENSMUST00000123409.7	20273
chr1	177257111	177258282	1172	*	Promoter (<=1kb)	1	177022116	177258203	236088	2	23797	ENSMUST00000111159.1	0
chr1	177258483	177259560	1078	*	Promoter (<=1kb)	1	177022116	177258203	236088	2	23797	ENSMUST00000111159.1	-280
chr1	177443005	177444029	1025	*	Promoter (<=1kb)	1	177443216	177447096	3881	1	30928	ENSMUST00000192699.1	0
chr1	178275856	178276767	912	*	Exon (ENSMUST00000192920.1/ENSMUST00000192920.1, exon 1 of 1)	1	178319130	178322335	3206	1	66359	ENSMUST00000154437.1	-42363
chr1	179667776	179668980	1205	*	Promoter (<=1kb)	1	179668210	179687189	18980	1	109232	ENSMUST00000040538.9	0
chr1	180330451	180332751	2301	*	Promoter (<=1kb)	1	180330485	180424802	94318	1	320404	ENSMUST00000070181.6	0
chr1	180365291	180365683	393	*	Intron (ENSMUST00000070181.6/320404, intron 2 of 7)	1	180330485	180424802	94318	1	320404	ENSMUST00000070181.6	34806
chr1	180696581	180697325	745	*	Promoter (<=1kb)	1	180693043	180697034	3992	2	27217	ENSMUST00000027778.7	0
chr1	180767897	180769015	1119	*	Exon (ENSMUST00000193209.1/ENSMUST00000193209.1, exon 1 of 2)	1	180729857	180734494	4638	1	170760	ENSMUST00000192420.1	38040
chr1	180778265	180778874	610	*	Distal Intergenic	1	180803131	180813534	10404	2	15078	ENSMUST00000159789.1	34660
chr1	180794204	180794471	268	*	Distal Intergenic	1	180803131	180813534	10404	2	15078	ENSMUST00000159789.1	19063
chr1	180936670	180936954	285	*	Promoter (<=1kb)	1	180936871	180937810	940	1	13590	ENSMUST00000132087.1	0
chr1	180937119	180937289	171	*	Promoter (<=1kb)	1	180936871	180937810	940	1	13590	ENSMUST00000132087.1	248
chr1	180941425	180942307	883	*	Promoter (<=1kb)	1	180942344	180952172	9829	1	208795	ENSMUST00000161847.7	-37
chr1	181017212	181017537	326	*	Promoter (<=1kb)	1	180989554	181017569	28016	2	13849	ENSMUST00000036928.11	32
chr1	181921599	181921917	319	*	Promoter (1-2kb)	1	181919451	181923764	4314	2	13800	ENSMUST00000192967.1	1847
chr1	181922079	181922558	480	*	Promoter (1-2kb)	1	181919451	181923764	4314	2	13800	ENSMUST00000192967.1	1206
chr1	181923437	181923885	449	*	Promoter (<=1kb)	1	181919451	181923764	4314	2	13800	ENSMUST00000192967.1	0
chr1	182018727	182020353	1627	*	Promoter (<=1kb)	1	181896384	182019661	123278	2	13800	ENSMUST00000193703.5	0
chr1	182409521	182410114	594	*	Promoter (<=1kb)	1	182409172	182462432	53261	1	209456	ENSMUST00000117245.1	349
chr1	182516744	182517843	1100	*	Promoter (<=1kb)	1	182467260	182517524	50265	2	12334	ENSMUST00000068505.9	0
chr1	182763693	182764478	786	*	Promoter (<=1kb)	1	182763860	182854040	90181	1	96935	ENSMUST00000155229.6	0
chr1	182954748	182955127	380	*	Promoter (<=1kb)	1	182954788	182975692	20905	1	53791	ENSMUST00000193687.5	0
chr1	182955257	182955366	110	*	Promoter (<=1kb)	1	182954828	182970024	15197	1	53791	ENSMUST00000195614.1	429
chr1	182959751	182960166	416	*	Intron (ENSMUST00000193687.5/53791, intron 1 of 3)	1	182954828	182970024	15197	1	53791	ENSMUST00000195614.1	4923
chr1	183368514	183369503	990	*	Promoter (<=1kb)	1	183356346	183369553	13208	2	338366	ENSMUST00000194543.2	50
chr1	183370089	183370344	256	*	Promoter (<=1kb)	1	183356346	183369553	13208	2	338366	ENSMUST00000194543.2	-536
chr1	184032760	184033081	322	*	Promoter (<=1kb)	1	184033032	184033998	967	2	73363	ENSMUST00000050306.7	917
chr1	184033200	184033716	517	*	Promoter (<=1kb)	1	184033032	184033998	967	2	73363	ENSMUST00000050306.7	282
chr1	184664086	184664246	161	*	Distal Intergenic	1	184712497	184718989	6493	1	74971	ENSMUST00000172500.1	-48251
chr1	184729730	184730126	397	*	Promoter (1-2kb)	1	184727147	184731598	4452	2	15284	ENSMUST00000174257.2	1472
chr1	184730680	184731110	431	*	Promoter (<=1kb)	1	184727147	184731598	4452	2	15284	ENSMUST00000174257.2	488
chr1	184731241	184732562	1322	*	Promoter (<=1kb)	1	184727147	184731598	4452	2	15284	ENSMUST00000174257.2	0
chr1	184732610	184733198	589	*	Promoter (<=1kb)	1	184727140	184732619	5480	2	15284	ENSMUST00000048572.6	0
chr1	184810108	184810268	161	*	Promoter (<=1kb)	1	184786767	184811197	24431	2	66112	ENSMUST00000048462.12	929
chr1	184810498	184811230	733	*	Promoter (<=1kb)	1	184786767	184811197	24431	2	66112	ENSMUST00000048462.12	0
chr1	184881553	184883093	1541	*	Promoter (<=1kb)	1	184871926	184883218	11293	2	226777	ENSMUST00000048308.5	125
chr1	184999177	184999700	524	*	Promoter (<=1kb)	1	184896789	184999570	102782	2	226778	ENSMUST00000027929.9	0
chr1	185455152	185455809	658	*	Promoter (<=1kb)	1	185447116	185455568	8453	2	100039138	ENSMUST00000180623.1	0
chr1	186704301	186704707	407	*	Promoter (<=1kb)	1	186690724	186704333	13610	2	21808	ENSMUST00000193640.1	0
chr1	186705089	186705763	675	*	Promoter (<=1kb)	1	186624218	186705700	81483	2	21808	ENSMUST00000195201.1	0
chr1	187651808	187652106	299	*	Exon (ENSMUST00000191663.1/ENSMUST00000191663.1, exon 1 of 4)	1	187609696	187793742	184047	1	26381	ENSMUST00000152927.1	42112
chr1	189343470	189343629	160	*	Promoter (<=1kb)	1	189209790	189343707	133918	2	16526	ENSMUST00000192723.1	78
chr1	189728318	189728864	547	*	Promoter (<=1kb)	1	189728275	189840609	112335	1	19250	ENSMUST00000194127.5	43
chr1	190168013	190170838	2826	*	Promoter (<=1kb)	1	190170296	190217276	46981	1	102632463	ENSMUST00000110279.3	0
chr1	190171186	190171336	151	*	Promoter (<=1kb)	1	190118035	190170714	52680	2	19130	ENSMUST00000175916.7	-472
chr1	190171431	190171624	194	*	Promoter (<=1kb)	1	190118035	190170714	52680	2	19130	ENSMUST00000175916.7	-717
chr1	190172691	190173138	448	*	Promoter (1-2kb)	1	190118035	190170714	52680	2	19130	ENSMUST00000175916.7	-1977
chr1	190174784	190175611	828	*	Intron (ENSMUST00000110279.3/102632463, intron 1 of 1)	1	190118035	190170714	52680	2	19130	ENSMUST00000175916.7	-4070
chr1	190978480	190978981	502	*	Promoter (<=1kb)	1	190947648	190979002	31355	2	226841	ENSMUST00000047409.8	21
chr1	190979047	190979244	198	*	Promoter (<=1kb)	1	190972902	190979214	6313	2	226841	ENSMUST00000192306.1	0
chr1	191097881	191098209	329	*	Promoter (<=1kb)	1	191097880	191108945	11066	1	381319	ENSMUST00000193771.5	1
chr1	191098406	191098801	396	*	Promoter (<=1kb)	1	191098383	191108486	10104	1	381319	ENSMUST00000192268.1	23
chr1	191182369	191184044	1676	*	Promoter (<=1kb)	1	191170296	191183340	13045	2	11910	ENSMUST00000027941.13	0
